"","V1","V2","likelihood_estimates"
"5166",0.52,990,-5645428.97765078
"5167",0.52,1005,-5649467.06164099
"5168",0.52,1020,-5653447.25045363
"5169",0.52,1035,-5657371.17833164
"5170",0.52,1050,-5661240.4109843
"5171",0.52,1065,-5665056.44937941
"5172",0.52,1080,-5668820.73328132
"5173",0.52,1095,-5672534.64454525
"5174",0.52,1110,-5676199.51019369
"5175",0.52,1125,-5679816.60529192
"5176",0.52,1140,-5683387.1556343
"5177",0.52,1155,-5686912.34026104
"5178",0.52,1170,-5690393.29381352
"5179",0.52,1185,-5693831.10874471
"5180",0.52,1200,-5697226.83739264
"5181",0.52,1215,-5700581.49392569
"5182",0.52,1230,-5703896.05617524
"5183",0.52,1245,-5707171.46735444
"5184",0.52,1260,-5710408.63768077
"5185",0.52,1275,-5713608.44590021
"5186",0.52,1290,-5716771.74072765
"5187",0.52,1305,-5719899.34220389
"5188",0.52,1320,-5722992.04297568
"5189",0.52,1335,-5726050.60950801
"5190",0.52,1350,-5729075.78322631
"5191",0.52,1365,-5732068.28159938
"5192",0.52,1380,-5735028.79916349
"5193",0.52,1395,-5737958.00849157
"5194",0.52,1410,-5740856.56111274
"5195",0.52,1425,-5743725.08838321
"5196",0.52,1440,-5746564.20231246
"5197",0.52,1455,-5749374.49634873
"5198",0.52,1470,-5752156.54612287
"5199",0.52,1485,-5754910.91015712
"5200",0.52,1500,-5757638.13053811
"5201",0.53,15,-4699656.80605564
"5202",0.53,30,-4823809.64386402
"5203",0.53,45,-4905266.49498525
"5204",0.53,60,-4966532.26979243
"5205",0.53,75,-5015855.58357459
"5206",0.53,90,-5057234.91753524
"5207",0.53,105,-5092929.41135721
"5208",0.53,120,-5124346.15599095
"5209",0.53,135,-5152423.15154957
"5210",0.53,150,-5177817.95469991
"5211",0.53,165,-5201009.81118419
"5212",0.53,180,-5222359.02710327
"5213",0.53,195,-5242143.46036781
"5214",0.53,210,-5260581.98065898
"5215",0.53,225,-5277850.12153095
"5216",0.53,240,-5294090.85391688
"5217",0.53,255,-5309422.20151295
"5218",0.53,270,-5323942.74894121
"5219",0.53,285,-5337735.70653088
"5220",0.53,300,-5350871.96347945
"5221",0.53,315,-5363412.41750081
"5222",0.53,330,-5375409.77758763
"5223",0.53,345,-5386909.97684229
"5224",0.53,360,-5397953.29248583
"5225",0.53,375,-5408575.24305822
"5226",0.53,390,-5418807.31401914
"5227",0.53,405,-5428677.54973568
"5228",0.53,420,-5438211.04036862
"5229",0.53,435,-5447430.32531652
"5230",0.53,450,-5456355.72983254
"5231",0.53,465,-5465005.64769731
"5232",0.53,480,-5473396.78001478
"5233",0.53,495,-5481544.33807441
"5234",0.53,510,-5489462.21659023
"5235",0.53,525,-5497163.14237638
"5236",0.53,540,-5504658.80252427
"5237",0.53,555,-5511959.95539761
"5238",0.53,570,-5519076.52713799
"5239",0.53,585,-5526017.69590225
"5240",0.53,600,-5532791.96565797
"5241",0.53,615,-5539407.23106194
"5242",0.53,630,-5545870.83468024
"5243",0.53,645,-5552189.61762156
"5244",0.53,660,-5558369.96446612
"5245",0.53,675,-5564417.84325601
"5246",0.53,690,-5570338.84117791
"5247",0.53,705,-5576138.19649075
"5248",0.53,720,-5581820.82716042
"5249",0.53,735,-5587391.3566065
"5250",0.53,750,-5592854.1368975
"5251",0.53,765,-5598213.26970043
"5252",0.53,780,-5603472.6252374
"5253",0.53,795,-5608635.85947418
"5254",0.53,810,-5613706.42973557
"5255",0.53,825,-5618687.60891734
"5256",0.53,840,-5623582.49844412
"5257",0.53,855,-5628394.04010503
"5258",0.53,870,-5633125.02688183
"5259",0.53,885,-5637778.11286828
"5260",0.53,900,-5642355.82237533
"5261",0.53,915,-5646860.55829872
"5262",0.53,930,-5651294.60982018
"5263",0.53,945,-5655660.1595049
"5264",0.53,960,-5659959.28985202
"5265",0.53,975,-5664193.98934855
"5266",0.53,990,-5668366.15806843
"5267",0.53,1005,-5672477.61286149
"5268",0.53,1020,-5676530.09216461
"5269",0.53,1035,-5680525.26047039
"5270",0.53,1050,-5684464.71247758
"5271",0.53,1065,-5688349.97695831
"5272",0.53,1080,-5692182.52035455
"5273",0.53,1095,-5695963.75013708
"5274",0.53,1110,-5699695.01793662
"5275",0.53,1125,-5703377.62247042
"5276",0.53,1140,-5707012.8122805
"5277",0.53,1155,-5710601.78829243
"5278",0.53,1170,-5714145.70621898
"5279",0.53,1185,-5717645.6788056
"5280",0.53,1200,-5721102.77794453
"5281",0.53,1215,-5724518.03665677
"5282",0.53,1230,-5727892.45095422
"5283",0.53,1245,-5731226.98159506
"5284",0.53,1260,-5734522.55573195
"5285",0.53,1275,-5737780.06846553
"5286",0.53,1290,-5741000.3843118
"5287",0.53,1305,-5744184.33858241
"5288",0.53,1320,-5747332.73869032
"5289",0.53,1335,-5750446.36538258
"5290",0.53,1350,-5753525.97390356
"5291",0.53,1365,-5756572.2950995
"5292",0.53,1380,-5759586.03645836
"5293",0.53,1395,-5762567.88309985
"5294",0.53,1410,-5765518.49871008
"5295",0.53,1425,-5768438.52642861
"5296",0.53,1440,-5771328.58969076
"5297",0.53,1455,-5774189.29302612
"5298",0.53,1470,-5777021.22281742
"5299",0.53,1485,-5779824.94802149
"5300",0.53,1500,-5782601.02085432
"5301",0.54,15,-4704824.64701082
"5302",0.54,30,-4831380.92122811
"5303",0.54,45,-4914368.36811373
"5304",0.54,60,-4976770.41431413
"5305",0.54,75,-5027001.14372992
"5306",0.54,90,-5069137.3536469
"5307",0.54,105,-5105481.87796177
"5308",0.54,120,-5137468.79588835
"5309",0.54,135,-5166053.98014749
"5310",0.54,150,-5191907.4441669
"5311",0.54,165,-5215517.46429389
"5312",0.54,180,-5237251.10214073
"5313",0.54,195,-5257391.40074634
"5314",0.54,210,-5276161.2960101
"5315",0.54,225,-5293739.56901916
"5316",0.54,240,-5310271.82553316
"5317",0.54,255,-5325878.25649779
"5318",0.54,270,-5340659.25083432
"5319",0.54,285,-5354699.53717695
"5320",0.54,300,-5368071.29464747
"5321",0.54,315,-5380836.52631471
"5322",0.54,330,-5393048.89575188
"5323",0.54,345,-5404755.16626261
"5324",0.54,360,-5415996.34175086
"5325",0.54,375,-5426808.58057722
"5326",0.54,390,-5437223.9345904
"5327",0.54,405,-5447270.95204084
"5328",0.54,420,-5456975.17342777
"5329",0.54,435,-5466359.54234697
"5330",0.54,450,-5475444.74827168
"5331",0.54,465,-5484249.51438651
"5332",0.54,480,-5492790.84073508
"5333",0.54,495,-5501084.21076972
"5334",0.54,510,-5509143.7677352
"5335",0.54,525,-5516982.46603477
"5336",0.54,540,-5524612.2017257
"5337",0.54,555,-5532043.92551683
"5338",0.54,570,-5539287.7410134
"5339",0.54,585,-5546352.99046873
"5340",0.54,600,-5553248.32990817
"5341",0.54,615,-5559981.79516927
"5342",0.54,630,-5566560.86015024
"5343",0.54,645,-5572992.48834669
"5344",0.54,660,-5579283.17858737
"5345",0.54,675,-5585439.00573761
"5346",0.54,690,-5591465.65701917
"5347",0.54,705,-5597368.46450955
"5348",0.54,720,-5603152.43428624
"5349",0.54,735,-5608822.27263106
"5350",0.54,750,-5614382.40964091
"5351",0.54,765,-5619837.02054952
"5352",0.54,780,-5625190.04502224
"5353",0.54,795,-5630445.2046483
"5354",0.54,810,-5635606.01883682
"5355",0.54,825,-5640675.81927911
"5356",0.54,840,-5645657.76313859
"5357",0.54,855,-5650554.84509704
"5358",0.54,870,-5655369.90837261
"5359",0.54,885,-5660105.65481945
"5360",0.54,900,-5664764.65419129
"5361",0.54,915,-5669349.35265998
"5362",0.54,930,-5673862.08065264
"5363",0.54,945,-5678305.06007541
"5364",0.54,960,-5682680.41098055
"5365",0.54,975,-5686990.15772713
"5366",0.54,990,-5691236.23468174
"5367",0.54,1005,-5695420.4914971
"5368",0.54,1020,-5699544.69801059
"5369",0.54,1035,-5703610.5487915
"5370",0.54,1050,-5707619.66736658
"5371",0.54,1065,-5711573.6101539
"5372",0.54,1080,-5715473.87012529
"5373",0.54,1095,-5719321.8802247
"5374",0.54,1110,-5723119.01655347
"5375",0.54,1125,-5726866.60135262
"5376",0.54,1140,-5730565.90578464
"5377",0.54,1155,-5734218.15254366
"5378",0.54,1170,-5737824.51829678
"5379",0.54,1185,-5741386.13597381
"5380",0.54,1200,-5744904.09691601
"5381",0.54,1215,-5748379.45289444
"5382",0.54,1230,-5751813.21800701
"5383",0.54,1245,-5755206.37046195
"5384",0.54,1260,-5758559.85425717
"5385",0.54,1275,-5761874.58076298
"5386",0.54,1290,-5765151.43021307
"5387",0.54,1305,-5768391.25311096
"5388",0.54,1320,-5771594.87155868
"5389",0.54,1335,-5774763.08051077
"5390",0.54,1350,-5777896.64896053
"5391",0.54,1365,-5780996.32106111
"5392",0.54,1380,-5784062.81718783
"5393",0.54,1395,-5787096.83494215
"5394",0.54,1410,-5790099.05010531
"5395",0.54,1425,-5793070.11754161
"5396",0.54,1440,-5796010.67205373
"5397",0.54,1455,-5798921.32919748
"5398",0.54,1470,-5801802.68605334
"5399",0.54,1485,-5804655.32196097
"5400",0.54,1500,-5807479.79921572
"5401",0.55,15,-4710018.35314336
"5402",0.55,30,-4838972.81053065
"5403",0.55,45,-4923485.39819428
"5404",0.55,60,-4987018.86232185
"5405",0.55,75,-5038152.68513897
"5406",0.55,90,-5081041.87892341
"5407",0.55,105,-5118032.89481498
"5408",0.55,120,-5150586.74324707
"5409",0.55,135,-5179677.12602213
"5410",0.55,150,-5205986.47905079
"5411",0.55,165,-5230012.08158743
"5412",0.55,180,-5252127.72792868
"5413",0.55,195,-5272621.6271355
"5414",0.55,210,-5291720.765142
"5415",0.55,225,-5309607.15672704
"5416",0.55,240,-5326429.03054484
"5417",0.55,255,-5342308.73443482
"5418",0.55,270,-5357348.4525796
"5419",0.55,285,-5371634.42398931
"5420",0.55,300,-5385240.11072293
"5421",0.55,315,-5398228.61502304
"5422",0.55,330,-5410654.54955298
"5423",0.55,345,-5422565.50292546
"5424",0.55,360,-5434003.20135311
"5425",0.55,375,-5445004.43909473
"5426",0.55,390,-5455601.83086105
"5427",0.55,405,-5465824.42560486
"5428",0.55,420,-5475698.21128797
"5429",0.55,435,-5485246.53309785
"5430",0.55,450,-5494490.44236036
"5431",0.55,465,-5503448.98950989
"5432",0.55,480,-5512139.47156233
"5433",0.55,495,-5520577.64233652
"5434",0.55,510,-5528777.89196114
"5435",0.55,525,-5536753.40091767
"5436",0.55,540,-5544516.27284035
"5437",0.55,555,-5552077.64950368
"5438",0.55,570,-5559447.81079567
"5439",0.55,585,-5566636.26197711
"5440",0.55,600,-5573651.81012083
"5441",0.55,615,-5580502.63131046
"5442",0.55,630,-5587196.32990653
"5443",0.55,645,-5593739.99098539
"5444",0.55,660,-5600140.22687305
"5445",0.55,675,-5606403.21855767
"5446",0.55,690,-5612534.7526435
"5447",0.55,705,-5618540.25441543
"5448",0.55,720,-5624424.81749075
"5449",0.55,735,-5630193.23047994
"5450",0.55,750,-5635850.00100649
"5451",0.55,765,-5641399.37740057
"5452",0.55,780,-5646845.36832693
"5453",0.55,795,-5652191.76058409
"5454",0.55,810,-5657442.13527225
"5455",0.55,825,-5662599.88251
"5456",0.55,840,-5667668.21485182
"5457",0.55,855,-5672650.17954168
"5458",0.55,870,-5677548.66972555
"5459",0.55,885,-5682366.43472238
"5460",0.55,900,-5687106.08945186
"5461",0.55,915,-5691770.12309782
"5462",0.55,930,-5696360.90708298
"5463",0.55,945,-5700880.70241687
"5464",0.55,960,-5705331.66647983
"5465",0.55,975,-5709715.85928973
"5466",0.55,990,-5714035.24930126
"5467",0.55,1005,-5718291.71877694
"5468",0.55,1020,-5722487.06877041
"5469",0.55,1035,-5726623.0237517
"5470",0.55,1050,-5730701.23590775
"5471",0.55,1065,-5734723.28914248
"5472",0.55,1080,-5738690.70280589
"5473",0.55,1095,-5742604.93516751
"5474",0.55,1110,-5746467.38666191
"5475",0.55,1125,-5750279.40291782
"5476",0.55,1140,-5754042.27759314
"5477",0.55,1155,-5757757.25502677
"5478",0.55,1170,-5761425.53272353
"5479",0.55,1185,-5765048.26368487
"5480",0.55,1200,-5768626.55859359
"5481",0.55,1215,-5772161.48786782
"5482",0.55,1230,-5775654.08359091
"5483",0.55,1245,-5779105.34132713
"5484",0.55,1260,-5782516.22182798
"5485",0.55,1275,-5785887.65264508
"5486",0.55,1290,-5789220.52964504
"5487",0.55,1305,-5792515.71844125
"5488",0.55,1320,-5795774.0557466
"5489",0.55,1335,-5798996.35064788
"5490",0.55,1350,-5802183.38581374
"5491",0.55,1365,-5805335.91863473
"5492",0.55,1380,-5808454.68230497
"5493",0.55,1395,-5811540.38684291
"5494",0.55,1410,-5814593.7200622
"5495",0.55,1425,-5817615.34848957
"5496",0.55,1440,-5820605.91823729
"5497",0.55,1455,-5823566.05583002
"5498",0.55,1470,-5826496.36899178
"5499",0.55,1485,-5829397.44739032
"5500",0.55,1500,-5832269.86335057
"5501",0.56,15,-4715237.29210255
"5502",0.56,30,-4846584.3245357
"5503",0.56,45,-4932616.36414808
"5504",0.56,60,-4997276.21446249
"5505",0.56,75,-5049308.66180793
"5506",0.56,90,-5092946.82152227
"5507",0.56,105,-5130580.67924395
"5508",0.56,120,-5163698.1161022
"5509",0.56,135,-5193290.61714755
"5510",0.56,150,-5220053.0048634
"5511",0.56,165,-5244491.53249834
"5512",0.56,180,-5266986.70326448
"5513",0.56,195,-5287831.87239341
"5514",0.56,210,-5307258.05906344
"5515",0.56,225,-5325450.49740371
"5516",0.56,240,-5342560.02661236
"5517",0.56,255,-5358711.14071295
"5518",0.56,270,-5374007.8098088
"5519",0.56,285,-5388537.77509799
"5520",0.56,300,-5402375.77436518
"5521",0.56,315,-5415586.00264949
"5522",0.56,330,-5428224.01604297
"5523",0.56,345,-5440338.22342545
"5524",0.56,360,-5451971.06881112
"5525",0.56,375,-5463159.97831719
"5526",0.56,390,-5473938.12588472
"5527",0.56,405,-5484335.0578956
"5528",0.56,420,-5494377.20681449
"5529",0.56,435,-5504088.31674097
"5530",0.56,450,-5513489.7984183
"5531",0.56,465,-5522601.02731417
"5532",0.56,480,-5531439.59539821
"5533",0.56,495,-5540021.52500721
"5534",0.56,510,-5548361.45146194
"5535",0.56,525,-5556472.77977088
"5536",0.56,540,-5564367.81971812
"5537",0.56,555,-5572057.90283024
"5538",0.56,570,-5579553.48406772
"5539",0.56,585,-5586864.23057758
"5540",0.56,600,-5593999.09944533
"5541",0.56,615,-5600966.40604046
"5542",0.56,630,-5607773.88429556
"5543",0.56,645,-5614428.74003991
"5544",0.56,660,-5620937.69832587
"5545",0.56,675,-5627307.04554633
"5546",0.56,690,-5633542.66701896
"5547",0.56,705,-5639650.08060924
"5548",0.56,720,-5645634.46689013
"5549",0.56,735,-5651500.69625107
"5550",0.56,750,-5657253.3533295
"5551",0.56,765,-5662896.75906896
"5552",0.56,780,-5668434.99068157
"5553",0.56,795,-5673871.89974788
"5554",0.56,810,-5679211.12865884
"5555",0.56,825,-5684456.12558217
"5556",0.56,840,-5689610.15810611
"5557",0.56,855,-5694676.32570172
"5558",0.56,870,-5699657.57112326
"5559",0.56,885,-5704556.69085485
"5560",0.56,900,-5709376.34469629
"5561",0.56,915,-5714119.06457456
"5562",0.56,930,-5718787.26265137
"5563",0.56,945,-5723383.23879857
"5564",0.56,960,-5727909.18749323
"5565",0.56,975,-5732367.2041933
"5566",0.56,990,-5736759.29123277
"5567",0.56,1005,-5741087.36328672
"5568",0.56,1020,-5745353.25243574
"5569",0.56,1035,-5749558.71287159
"5570",0.56,1050,-5753705.42526892
"5571",0.56,1065,-5757795.00085534
"5572",0.56,1080,-5761828.98520165
"5573",0.56,1095,-5765808.86175499
"5574",0.56,1110,-5769736.0551391
"5575",0.56,1125,-5773611.93423565
"5576",0.56,1140,-5777437.81506603
"5577",0.56,1155,-5781214.96348963
"5578",0.56,1170,-5784944.59772953
"5579",0.56,1185,-5788627.89074334
"5580",0.56,1200,-5792265.97244578
"5581",0.56,1215,-5795859.93179629
"5582",0.56,1230,-5799410.8187632
"5583",0.56,1245,-5802919.64616735
"5584",0.56,1260,-5806387.39142241
"5585",0.56,1275,-5809814.99816963
"5586",0.56,1290,-5813203.37782249
"5587",0.56,1305,-5816553.41102176
"5588",0.56,1320,-5819865.94901012
"5589",0.56,1335,-5823141.81492967
"5590",0.56,1350,-5826381.8050497
"5591",0.56,1365,-5829586.68992721
"5592",0.56,1380,-5832757.21550476
"5593",0.56,1395,-5835894.10415173
"5594",0.56,1410,-5838998.05564934
"5595",0.56,1425,-5842069.74812529
"5596",0.56,1440,-5845109.83894075
"5597",0.56,1455,-5848118.96553159
"5598",0.56,1470,-5851097.74620784
"5599",0.56,1485,-5854046.78091369
"5600",0.56,1500,-5856966.65194846
"5601",0.57,15,-4720480.83766444
"5602",0.57,30,-4854214.48660479
"5603",0.57,45,-4941760.05970283
"5604",0.57,60,-5007541.08980457
"5605",0.57,75,-5060467.54923583
"5606",0.57,90,-5104850.53372858
"5607",0.57,105,-5143123.47499546
"5608",0.57,120,-5176801.06092082
"5609",0.57,135,-5206892.51172049
"5610",0.57,150,-5234104.99894403
"5611",0.57,165,-5258953.71973517
"5612",0.57,180,-5281825.86153524
"5613",0.57,195,-5303019.9051651
"5614",0.57,210,-5322770.88566612
"5615",0.57,225,-5341267.24168619
"5616",0.57,240,-5358662.41020701
"5617",0.57,255,-5375083.02038244
"5618",0.57,270,-5390634.81859944
"5619",0.57,285,-5405407.03980318
"5620",0.57,300,-5419475.69007181
"5621",0.57,315,-5432906.05067308
"5622",0.57,330,-5445754.61530082
"5623",0.57,345,-5458070.60791103
"5624",0.57,360,-5469897.18568421
"5625",0.57,375,-5481272.40244182
"5626",0.57,390,-5492229.98762093
"5627",0.57,405,-5502799.98166779
"5628",0.57,420,-5513009.25851178
"5629",0.57,435,-5522881.95840849
"5630",0.57,450,-5532439.84902079
"5631",0.57,465,-5541702.62857469
"5632",0.57,480,-5550688.18191801
"5633",0.57,495,-5559412.79801106
"5634",0.57,510,-5567891.35563207
"5635",0.57,525,-5576137.48272342
"5636",0.57,540,-5584163.69375653
"5637",0.57,555,-5591981.50866346
"5638",0.57,570,-5599601.55623386
"5639",0.57,585,-5607033.66435523
"5640",0.57,600,-5614286.93906377
"5641",0.57,615,-5621369.83403123
"5642",0.57,630,-5628290.21184983
"5643",0.57,645,-5635055.39825423
"5644",0.57,660,-5641672.23023351
"5645",0.57,675,-5648147.09885099
"5646",0.57,690,-5654485.98745078
"5647",0.57,705,-5660694.50583951
"5648",0.57,720,-5666777.92094567
"5649",0.57,735,-5672741.18437814
"5650",0.57,750,-5678588.95726094
"5651",0.57,765,-5684325.63265829
"5652",0.57,780,-5689955.35586634
"5653",0.57,795,-5695482.04281129
"5654",0.57,810,-5700909.39676525
"5655",0.57,825,-5706240.92355835
"5656",0.57,840,-5711479.94544772
"5657",0.57,855,-5716629.61378782
"5658",0.57,870,-5721692.92061567
"5659",0.57,885,-5726672.7092734
"5660",0.57,900,-5731571.68415013
"5661",0.57,915,-5736392.41963974
"5662",0.57,930,-5741137.3683827
"5663",0.57,945,-5745808.86886367
"5664",0.57,960,-5750409.1524221
"5665",0.57,975,-5754940.3497318
"5666",0.57,990,-5759404.49679511
"5667",0.57,1005,-5763803.54049545
"5668",0.57,1020,-5768139.34374895
"5669",0.57,1035,-5772413.69028431
"5670",0.57,1050,-5776628.28909026
"5671",0.57,1065,-5780784.77855054
"5672",0.57,1080,-5784884.73029629
"5673",0.57,1095,-5788929.65280111
"5674",0.57,1110,-5792920.99473273
"5675",0.57,1125,-5796860.14808558
"5676",0.57,1140,-5800748.45111217
"5677",0.57,1155,-5804587.19106394
"5678",0.57,1170,-5808377.60676068
"5679",0.57,1185,-5812120.89099915
"5680",0.57,1200,-5815818.19281332
"5681",0.57,1215,-5819470.61959647
"5682",0.57,1230,-5823079.23909764
"5683",0.57,1245,-5826645.08129651
"5684",0.57,1260,-5830169.14017108
"5685",0.57,1275,-5833652.3753627
"5686",0.57,1290,-5837095.71374257
"5687",0.57,1305,-5840500.05089351
"5688",0.57,1320,-5843866.25250648
"5689",0.57,1335,-5847195.15570005
"5690",0.57,1350,-5850487.57026865
"5691",0.57,1365,-5853744.27986191
"5692",0.57,1380,-5856966.04310091
"5693",0.57,1395,-5860153.59463752
"5694",0.57,1410,-5863307.64615487
"5695",0.57,1425,-5866428.88731825
"5696",0.57,1440,-5869517.98667606
"5697",0.57,1455,-5872575.5925169
"5698",0.57,1470,-5875602.33367948
"5699",0.57,1485,-5878598.82032825
"5700",0.57,1500,-5881565.64468456
"5701",0.58,15,-4725748.36944334
"5702",0.58,30,-4861862.33048511
"5703",0.58,45,-4950915.29321809
"5704",0.58,60,-5017812.12567124
"5705",0.58,75,-5071627.84424052
"5706",0.58,90,-5116751.3917678
"5707",0.58,105,-5155659.55202554
"5708",0.58,120,-5189893.75237579
"5709",0.58,135,-5220480.89791255
"5710",0.58,150,-5248140.47019137
"5711",0.58,165,-5273396.57899337
"5712",0.58,180,-5296643.07041048
"5713",0.58,195,-5318183.52955846
"5714",0.58,210,-5338256.98938259
"5715",0.58,225,-5357055.07774108
"5716",0.58,240,-5374733.8162403
"5717",0.58,255,-5391421.95776965
"5718",0.58,270,-5407227.01507777
"5719",0.58,285,-5422239.70816516
"5720",0.58,300,-5436537.30375935
"5721",0.58,315,-5450186.16260101
"5722",0.58,330,-5463243.70999376
"5723",0.58,345,-5475759.97963885
"5724",0.58,360,-5487778.83712011
"5725",0.58,375,-5499338.95969588
"5726",0.58,390,-5510474.62846785
"5727",0.58,405,-5521216.37449352
"5728",0.58,420,-5531591.51004608
"5729",0.58,435,-5541624.56871542
"5730",0.58,450,-5551337.67251838
"5731",0.58,465,-5560750.84010824
"5732",0.58,480,-5569882.24708496
"5733",0.58,495,-5578748.44708965
"5734",0.58,510,-5587364.56057957
"5735",0.58,525,-5595744.43680088
"5736",0.58,540,-5603900.79341402
"5737",0.58,555,-5611845.33737736
"5738",0.58,570,-5619588.87003829
"5739",0.58,585,-5627141.37885013
"5740",0.58,600,-5634512.11771377
"5741",0.58,615,-5641709.67759687
"5742",0.58,630,-5648742.04881829
"5743",0.58,645,-5655616.67614937
"5744",0.58,660,-5662340.50771043
"5745",0.58,675,-5668920.03848246
"5746",0.58,690,-5675361.3491355
"5747",0.58,705,-5681670.14076238
"5748",0.58,720,-5687851.7660344
"5749",0.58,735,-5693911.2572063
"5750",0.58,750,-5699853.35135248
"5751",0.58,765,-5705682.5131532
"5752",0.58,780,-5711402.9555145
"5753",0.58,795,-5717018.65826394
"5754",0.58,810,-5722533.3851354
"5755",0.58,825,-5727950.69922631
"5756",0.58,840,-5733273.97709183
"5757",0.58,855,-5738506.42161591
"5758",0.58,870,-5743651.07378924
"5759",0.58,885,-5748710.82349626
"5760",0.58,900,-5753688.41941905
"5761",0.58,915,-5758586.47813707
"5762",0.58,930,-5763407.49250299
